dataset,target_size,algorithm,time,oa,aa,k,selected_features,selected_weights
ghisaconus,20,v9,0.0,0.788,0.679,0.679,6|11|14|15|19|23|27|29|31|38|39|41|43|50|54|62|66|79|90|92,0.7696954011917114|0.6709554195404053|0.5092375874519348|0.19176997244358063|0.015305398032069206|0.33734121918678284|0.014815123751759529|0.4824845492839813|0.1996852606534958|0.5984750390052795|0.009477917104959488|0.507763683795929|0.6408030390739441|0.006480260286480188|0.45742926001548767|0.46838828921318054|0.1487155258655548|0.6112087965011597|0.005862752441316843|0.03696456924080849
ghisaconus,19,v9,0.0,0.787,0.682,0.682,6|11|14|15|19|23|27|29|31|38|39|41|43|50|54|62|66|90|92,0.7696954011917114|0.6709554195404053|0.5092375874519348|0.19176997244358063|0.015305398032069206|0.33734121918678284|0.014815123751759529|0.4824845492839813|0.1996852606534958|0.5984750390052795|0.009477917104959488|0.507763683795929|0.6408030390739441|0.006480260286480188|0.45742926001548767|0.46838828921318054|0.1487155258655548|0.005862752441316843|0.03696456924080849
ghisaconus,18,v9,0.0,0.781,0.676,0.676,6|11|14|15|19|23|27|29|31|38|39|41|43|50|54|62|90|92,0.7696954011917114|0.6709554195404053|0.5092375874519348|0.19176997244358063|0.015305398032069206|0.33734121918678284|0.014815123751759529|0.4824845492839813|0.1996852606534958|0.5984750390052795|0.009477917104959488|0.507763683795929|0.6408030390739441|0.006480260286480188|0.45742926001548767|0.46838828921318054|0.005862752441316843|0.03696456924080849
ghisaconus,17,v9,0.0,0.777,0.67,0.67,6|11|14|15|19|23|27|29|31|38|39|41|43|50|54|62|90,0.7696954011917114|0.6709554195404053|0.5092375874519348|0.19176997244358063|0.015305398032069206|0.33734121918678284|0.014815123751759529|0.4824845492839813|0.1996852606534958|0.5984750390052795|0.009477917104959488|0.507763683795929|0.6408030390739441|0.006480260286480188|0.45742926001548767|0.46838828921318054|0.005862752441316843
ghisaconus,16,v9,0.0,0.756,0.652,0.652,6|11|14|15|19|23|27|29|31|38|39|41|43|50|54|62,0.7696954011917114|0.6709554195404053|0.5092375874519348|0.19176997244358063|0.015305398032069206|0.33734121918678284|0.014815123751759529|0.4824845492839813|0.1996852606534958|0.5984750390052795|0.009477917104959488|0.507763683795929|0.6408030390739441|0.006480260286480188|0.45742926001548767|0.46838828921318054
ghisaconus,15,v9,0.0,0.754,0.65,0.65,6|11|14|15|19|23|27|29|31|38|39|41|50|54|62,0.7696954011917114|0.6709554195404053|0.5092375874519348|0.19176997244358063|0.015305398032069206|0.33734121918678284|0.014815123751759529|0.4824845492839813|0.1996852606534958|0.5984750390052795|0.009477917104959488|0.507763683795929|0.006480260286480188|0.45742926001548767|0.46838828921318054
ghisaconus,14,v9,0.0,0.743,0.649,0.649,6|14|15|19|23|27|29|31|38|39|41|50|54|62,0.7696954011917114|0.5092375874519348|0.19176997244358063|0.015305398032069206|0.33734121918678284|0.014815123751759529|0.4824845492839813|0.1996852606534958|0.5984750390052795|0.009477917104959488|0.507763683795929|0.006480260286480188|0.45742926001548767|0.46838828921318054
ghisaconus,13,v9,0.0,0.734,0.641,0.641,6|14|15|23|27|29|31|38|39|41|50|54|62,0.7696954011917114|0.5092375874519348|0.19176997244358063|0.33734121918678284|0.014815123751759529|0.4824845492839813|0.1996852606534958|0.5984750390052795|0.009477917104959488|0.507763683795929|0.006480260286480188|0.45742926001548767|0.46838828921318054
ghisaconus,12,v9,0.0,0.724,0.626,0.626,6|14|23|27|29|31|38|39|41|50|54|62,0.7696954011917114|0.5092375874519348|0.33734121918678284|0.014815123751759529|0.4824845492839813|0.1996852606534958|0.5984750390052795|0.009477917104959488|0.507763683795929|0.006480260286480188|0.45742926001548767|0.46838828921318054
ghisaconus,11,v9,0.0,0.73,0.642,0.642,6|14|23|27|29|31|39|41|50|54|62,0.7696954011917114|0.5092375874519348|0.33734121918678284|0.014815123751759529|0.4824845492839813|0.1996852606534958|0.009477917104959488|0.507763683795929|0.006480260286480188|0.45742926001548767|0.46838828921318054
ghisaconus,10,v9,0.0,0.71,0.62,0.62,6|23|27|29|31|39|41|50|54|62,0.7696954011917114|0.33734121918678284|0.014815123751759529|0.4824845492839813|0.1996852606534958|0.009477917104959488|0.507763683795929|0.006480260286480188|0.45742926001548767|0.46838828921318054
ghisaconus,9,v9,0.0,0.703,0.607,0.607,6|23|27|29|31|39|41|50|62,0.7696954011917114|0.33734121918678284|0.014815123751759529|0.4824845492839813|0.1996852606534958|0.009477917104959488|0.507763683795929|0.006480260286480188|0.46838828921318054
ghisaconus,8,v9,0.0,0.708,0.612,0.612,6|23|27|29|31|39|41|62,0.7696954011917114|0.33734121918678284|0.014815123751759529|0.4824845492839813|0.1996852606534958|0.009477917104959488|0.507763683795929|0.46838828921318054
ghisaconus,7,v9,0.0,0.703,0.602,0.602,6|27|29|31|39|41|62,0.7696954011917114|0.014815123751759529|0.4824845492839813|0.1996852606534958|0.009477917104959488|0.507763683795929|0.46838828921318054
ghisaconus,6,v9,0.0,0.71,0.61,0.61,27|29|31|39|41|62,0.014815123751759529|0.4824845492839813|0.1996852606534958|0.009477917104959488|0.507763683795929|0.46838828921318054
ghisaconus,5,v9,0.0,0.667,0.575,0.575,27|29|31|39|41,0.014815123751759529|0.4824845492839813|0.1996852606534958|0.009477917104959488|0.507763683795929
