dataset,target_size,algorithm,time,oa,aa,k,selected_features,selected_weights
ghisaconus,20,v1,0.0,0.801,0.688,0.688,10|18|19|21|23|27|29|31|33|41|48|59|61|62|64|88|98|101|102|104,0.831896960735321|0.027169177308678627|0.3018742501735687|0.028065286576747894|0.01063747052103281|0.6343083381652832|0.07116369903087616|0.10882222652435303|0.911575436592102|0.042681071907281876|0.023818587884306908|0.39056527614593506|0.08755560219287872|0.014160293154418468|0.04696543887257576|0.04276229068636894|0.04459455609321594|0.7539796233177185|0.41147831082344055|0.19454342126846313
ghisaconus,19,v1,0.0,0.802,0.69,0.69,10|18|19|21|23|27|29|31|33|41|48|59|61|62|64|88|98|102|104,0.831896960735321|0.027169177308678627|0.3018742501735687|0.028065286576747894|0.01063747052103281|0.6343083381652832|0.07116369903087616|0.10882222652435303|0.911575436592102|0.042681071907281876|0.023818587884306908|0.39056527614593506|0.08755560219287872|0.014160293154418468|0.04696543887257576|0.04276229068636894|0.04459455609321594|0.41147831082344055|0.19454342126846313
ghisaconus,18,v1,0.0,0.804,0.696,0.696,10|18|19|21|23|27|29|31|41|48|59|61|62|64|88|98|102|104,0.831896960735321|0.027169177308678627|0.3018742501735687|0.028065286576747894|0.01063747052103281|0.6343083381652832|0.07116369903087616|0.10882222652435303|0.042681071907281876|0.023818587884306908|0.39056527614593506|0.08755560219287872|0.014160293154418468|0.04696543887257576|0.04276229068636894|0.04459455609321594|0.41147831082344055|0.19454342126846313
ghisaconus,17,v1,0.0,0.788,0.679,0.679,10|18|19|21|23|27|29|31|41|48|59|61|62|64|88|98|102,0.831896960735321|0.027169177308678627|0.3018742501735687|0.028065286576747894|0.01063747052103281|0.6343083381652832|0.07116369903087616|0.10882222652435303|0.042681071907281876|0.023818587884306908|0.39056527614593506|0.08755560219287872|0.014160293154418468|0.04696543887257576|0.04276229068636894|0.04459455609321594|0.41147831082344055
ghisaconus,16,v1,0.0,0.79,0.681,0.681,10|18|21|23|27|29|31|41|48|59|61|62|64|88|98|102,0.831896960735321|0.027169177308678627|0.028065286576747894|0.01063747052103281|0.6343083381652832|0.07116369903087616|0.10882222652435303|0.042681071907281876|0.023818587884306908|0.39056527614593506|0.08755560219287872|0.014160293154418468|0.04696543887257576|0.04276229068636894|0.04459455609321594|0.41147831082344055
ghisaconus,15,v1,0.0,0.788,0.678,0.678,10|18|21|23|27|29|31|41|48|59|62|64|88|98|102,0.831896960735321|0.027169177308678627|0.028065286576747894|0.01063747052103281|0.6343083381652832|0.07116369903087616|0.10882222652435303|0.042681071907281876|0.023818587884306908|0.39056527614593506|0.014160293154418468|0.04696543887257576|0.04276229068636894|0.04459455609321594|0.41147831082344055
ghisaconus,14,v1,0.0,0.779,0.672,0.672,10|18|21|23|27|29|31|41|48|59|64|88|98|102,0.831896960735321|0.027169177308678627|0.028065286576747894|0.01063747052103281|0.6343083381652832|0.07116369903087616|0.10882222652435303|0.042681071907281876|0.023818587884306908|0.39056527614593506|0.04696543887257576|0.04276229068636894|0.04459455609321594|0.41147831082344055
ghisaconus,13,v1,0.0,0.774,0.667,0.667,10|18|21|23|27|29|31|41|48|59|64|88|102,0.831896960735321|0.027169177308678627|0.028065286576747894|0.01063747052103281|0.6343083381652832|0.07116369903087616|0.10882222652435303|0.042681071907281876|0.023818587884306908|0.39056527614593506|0.04696543887257576|0.04276229068636894|0.41147831082344055
ghisaconus,12,v1,0.0,0.76,0.658,0.658,10|18|21|23|27|29|31|41|48|59|64|88,0.831896960735321|0.027169177308678627|0.028065286576747894|0.01063747052103281|0.6343083381652832|0.07116369903087616|0.10882222652435303|0.042681071907281876|0.023818587884306908|0.39056527614593506|0.04696543887257576|0.04276229068636894
ghisaconus,11,v1,0.0,0.747,0.644,0.644,10|18|21|23|27|29|31|41|59|64|88,0.831896960735321|0.027169177308678627|0.028065286576747894|0.01063747052103281|0.6343083381652832|0.07116369903087616|0.10882222652435303|0.042681071907281876|0.39056527614593506|0.04696543887257576|0.04276229068636894
ghisaconus,10,v1,0.0,0.766,0.663,0.663,18|21|23|27|29|31|41|59|64|88,0.027169177308678627|0.028065286576747894|0.01063747052103281|0.6343083381652832|0.07116369903087616|0.10882222652435303|0.042681071907281876|0.39056527614593506|0.04696543887257576|0.04276229068636894
ghisaconus,9,v1,0.0,0.727,0.612,0.612,18|21|23|27|29|31|41|59|64,0.027169177308678627|0.028065286576747894|0.01063747052103281|0.6343083381652832|0.07116369903087616|0.10882222652435303|0.042681071907281876|0.39056527614593506|0.04696543887257576
ghisaconus,8,v1,0.0,0.715,0.612,0.612,18|21|23|29|31|41|59|64,0.027169177308678627|0.028065286576747894|0.01063747052103281|0.07116369903087616|0.10882222652435303|0.042681071907281876|0.39056527614593506|0.04696543887257576
ghisaconus,7,v1,0.0,0.709,0.605,0.605,18|21|23|29|31|59|64,0.027169177308678627|0.028065286576747894|0.01063747052103281|0.07116369903087616|0.10882222652435303|0.39056527614593506|0.04696543887257576
ghisaconus,6,v1,0.0,0.687,0.578,0.578,18|21|23|29|31|59,0.027169177308678627|0.028065286576747894|0.01063747052103281|0.07116369903087616|0.10882222652435303|0.39056527614593506
ghisaconus,5,v1,0.0,0.707,0.581,0.581,18|21|23|31|59,0.027169177308678627|0.028065286576747894|0.01063747052103281|0.10882222652435303|0.39056527614593506
