dataset,target_size,algorithm,time,oa,aa,k,selected_features,selected_weights
ghisaconus,20,v9,0.0,0.792,0.69,0.69,0|3|6|11|14|15|19|23|27|29|31|41|43|45|47|88|98|102|105|116,0.724641740322113|0.6160087585449219|0.6140549778938293|0.017222272232174873|1.3924181461334229|0.026778846979141235|1.0220791101455688|0.011011889204382896|1.0961997509002686|0.843928337097168|0.047687336802482605|0.3825548589229584|1.063503384590149|1.2191088199615479|0.014121201820671558|1.3535420894622803|1.3792681694030762|0.028649037703871727|0.05867374688386917|0.8435133099555969
ghisaconus,19,v9,0.0,0.789,0.688,0.688,0|3|6|11|14|15|19|23|27|29|31|41|43|45|47|88|102|105|116,0.724641740322113|0.6160087585449219|0.6140549778938293|0.017222272232174873|1.3924181461334229|0.026778846979141235|1.0220791101455688|0.011011889204382896|1.0961997509002686|0.843928337097168|0.047687336802482605|0.3825548589229584|1.063503384590149|1.2191088199615479|0.014121201820671558|1.3535420894622803|0.028649037703871727|0.05867374688386917|0.8435133099555969
ghisaconus,18,v9,0.0,0.784,0.676,0.676,0|3|6|11|14|15|19|23|27|29|31|41|43|45|47|88|102|105,0.724641740322113|0.6160087585449219|0.6140549778938293|0.017222272232174873|1.3924181461334229|0.026778846979141235|1.0220791101455688|0.011011889204382896|1.0961997509002686|0.843928337097168|0.047687336802482605|0.3825548589229584|1.063503384590149|1.2191088199615479|0.014121201820671558|1.3535420894622803|0.028649037703871727|0.05867374688386917
ghisaconus,17,v9,0.0,0.775,0.673,0.673,0|3|6|11|14|15|19|23|27|29|31|41|43|45|88|102|105,0.724641740322113|0.6160087585449219|0.6140549778938293|0.017222272232174873|1.3924181461334229|0.026778846979141235|1.0220791101455688|0.011011889204382896|1.0961997509002686|0.843928337097168|0.047687336802482605|0.3825548589229584|1.063503384590149|1.2191088199615479|1.3535420894622803|0.028649037703871727|0.05867374688386917
ghisaconus,16,v9,0.0,0.763,0.658,0.658,0|3|6|11|14|15|19|23|27|29|31|41|43|45|88|105,0.724641740322113|0.6160087585449219|0.6140549778938293|0.017222272232174873|1.3924181461334229|0.026778846979141235|1.0220791101455688|0.011011889204382896|1.0961997509002686|0.843928337097168|0.047687336802482605|0.3825548589229584|1.063503384590149|1.2191088199615479|1.3535420894622803|0.05867374688386917
ghisaconus,15,v9,0.0,0.764,0.66,0.66,0|3|6|11|14|15|19|23|27|29|31|41|45|88|105,0.724641740322113|0.6160087585449219|0.6140549778938293|0.017222272232174873|1.3924181461334229|0.026778846979141235|1.0220791101455688|0.011011889204382896|1.0961997509002686|0.843928337097168|0.047687336802482605|0.3825548589229584|1.2191088199615479|1.3535420894622803|0.05867374688386917
ghisaconus,14,v9,0.0,0.753,0.654,0.654,0|3|6|11|14|15|19|23|27|29|31|41|88|105,0.724641740322113|0.6160087585449219|0.6140549778938293|0.017222272232174873|1.3924181461334229|0.026778846979141235|1.0220791101455688|0.011011889204382896|1.0961997509002686|0.843928337097168|0.047687336802482605|0.3825548589229584|1.3535420894622803|0.05867374688386917
ghisaconus,13,v9,0.0,0.733,0.635,0.635,0|3|6|11|14|15|19|23|27|29|31|41|88,0.724641740322113|0.6160087585449219|0.6140549778938293|0.017222272232174873|1.3924181461334229|0.026778846979141235|1.0220791101455688|0.011011889204382896|1.0961997509002686|0.843928337097168|0.047687336802482605|0.3825548589229584|1.3535420894622803
ghisaconus,12,v9,0.0,0.729,0.63,0.63,0|6|11|14|15|19|23|27|29|31|41|88,0.724641740322113|0.6140549778938293|0.017222272232174873|1.3924181461334229|0.026778846979141235|1.0220791101455688|0.011011889204382896|1.0961997509002686|0.843928337097168|0.047687336802482605|0.3825548589229584|1.3535420894622803
ghisaconus,11,v9,0.0,0.688,0.591,0.591,0|6|11|14|15|19|23|27|29|31|41,0.724641740322113|0.6140549778938293|0.017222272232174873|1.3924181461334229|0.026778846979141235|1.0220791101455688|0.011011889204382896|1.0961997509002686|0.843928337097168|0.047687336802482605|0.3825548589229584
ghisaconus,10,v9,0.0,0.683,0.582,0.582,0|6|11|14|19|23|27|29|31|41,0.724641740322113|0.6140549778938293|0.017222272232174873|1.3924181461334229|1.0220791101455688|0.011011889204382896|1.0961997509002686|0.843928337097168|0.047687336802482605|0.3825548589229584
ghisaconus,9,v9,0.0,0.703,0.614,0.614,6|11|14|19|23|27|29|31|41,0.6140549778938293|0.017222272232174873|1.3924181461334229|1.0220791101455688|0.011011889204382896|1.0961997509002686|0.843928337097168|0.047687336802482605|0.3825548589229584
ghisaconus,8,v9,0.0,0.696,0.595,0.595,6|11|14|19|27|29|31|41,0.6140549778938293|0.017222272232174873|1.3924181461334229|1.0220791101455688|1.0961997509002686|0.843928337097168|0.047687336802482605|0.3825548589229584
ghisaconus,7,v9,0.0,0.717,0.627,0.627,6|11|14|19|27|29|31,0.6140549778938293|0.017222272232174873|1.3924181461334229|1.0220791101455688|1.0961997509002686|0.843928337097168|0.047687336802482605
ghisaconus,6,v9,0.0,0.686,0.602,0.602,6|11|19|27|29|31,0.6140549778938293|0.017222272232174873|1.0220791101455688|1.0961997509002686|0.843928337097168|0.047687336802482605
ghisaconus,5,v9,0.0,0.712,0.606,0.606,6|11|19|27|29,0.6140549778938293|0.017222272232174873|1.0220791101455688|1.0961997509002686|0.843928337097168
