dataset,target_size,algorithm,time,oa,aa,k,selected_features,selected_weights
paviaU,20,v7,0.0,0.922,0.897,0.897,14|21|27|30|38|42|47|62|63|68|71|75|76|80|81|83|84|96|98|102,0.030106235295534134|0.005982194561511278|0.1828632801771164|0.060839831829071045|0.018020452931523323|0.3591318130493164|0.15328919887542725|0.11635072529315948|0.16830453276634216|0.09879382699728012|0.20449846982955933|0.35835206508636475|0.020903438329696655|0.3069334924221039|0.39951878786087036|0.01135966181755066|0.04343795031309128|0.011049902997910976|0.31283262372016907|0.357299268245697
paviaU,19,v7,0.0,0.921,0.896,0.896,21|27|30|38|42|47|62|63|68|71|75|76|80|81|83|84|96|98|102,0.005982194561511278|0.1828632801771164|0.060839831829071045|0.018020452931523323|0.3591318130493164|0.15328919887542725|0.11635072529315948|0.16830453276634216|0.09879382699728012|0.20449846982955933|0.35835206508636475|0.020903438329696655|0.3069334924221039|0.39951878786087036|0.01135966181755066|0.04343795031309128|0.011049902997910976|0.31283262372016907|0.357299268245697
paviaU,18,v7,0.0,0.921,0.896,0.896,21|27|30|38|42|47|62|63|68|71|75|76|81|83|84|96|98|102,0.005982194561511278|0.1828632801771164|0.060839831829071045|0.018020452931523323|0.3591318130493164|0.15328919887542725|0.11635072529315948|0.16830453276634216|0.09879382699728012|0.20449846982955933|0.35835206508636475|0.020903438329696655|0.39951878786087036|0.01135966181755066|0.04343795031309128|0.011049902997910976|0.31283262372016907|0.357299268245697
paviaU,17,v7,0.0,0.921,0.896,0.896,21|27|30|38|47|62|63|68|71|75|76|81|83|84|96|98|102,0.005982194561511278|0.1828632801771164|0.060839831829071045|0.018020452931523323|0.15328919887542725|0.11635072529315948|0.16830453276634216|0.09879382699728012|0.20449846982955933|0.35835206508636475|0.020903438329696655|0.39951878786087036|0.01135966181755066|0.04343795031309128|0.011049902997910976|0.31283262372016907|0.357299268245697
paviaU,16,v7,0.0,0.921,0.895,0.895,21|27|30|38|47|62|63|68|71|75|76|81|83|84|96|98,0.005982194561511278|0.1828632801771164|0.060839831829071045|0.018020452931523323|0.15328919887542725|0.11635072529315948|0.16830453276634216|0.09879382699728012|0.20449846982955933|0.35835206508636475|0.020903438329696655|0.39951878786087036|0.01135966181755066|0.04343795031309128|0.011049902997910976|0.31283262372016907
paviaU,15,v7,0.0,0.921,0.896,0.896,21|30|38|47|62|63|68|71|75|76|81|83|84|96|98,0.005982194561511278|0.060839831829071045|0.018020452931523323|0.15328919887542725|0.11635072529315948|0.16830453276634216|0.09879382699728012|0.20449846982955933|0.35835206508636475|0.020903438329696655|0.39951878786087036|0.01135966181755066|0.04343795031309128|0.011049902997910976|0.31283262372016907
paviaU,14,v7,0.0,0.919,0.893,0.893,21|30|38|47|62|63|68|71|75|76|83|84|96|98,0.005982194561511278|0.060839831829071045|0.018020452931523323|0.15328919887542725|0.11635072529315948|0.16830453276634216|0.09879382699728012|0.20449846982955933|0.35835206508636475|0.020903438329696655|0.01135966181755066|0.04343795031309128|0.011049902997910976|0.31283262372016907
paviaU,13,v7,0.0,0.919,0.893,0.893,21|30|38|62|63|68|71|75|76|83|84|96|98,0.005982194561511278|0.060839831829071045|0.018020452931523323|0.11635072529315948|0.16830453276634216|0.09879382699728012|0.20449846982955933|0.35835206508636475|0.020903438329696655|0.01135966181755066|0.04343795031309128|0.011049902997910976|0.31283262372016907
paviaU,12,v7,0.0,0.918,0.892,0.892,21|30|38|62|68|71|75|76|83|84|96|98,0.005982194561511278|0.060839831829071045|0.018020452931523323|0.11635072529315948|0.09879382699728012|0.20449846982955933|0.35835206508636475|0.020903438329696655|0.01135966181755066|0.04343795031309128|0.011049902997910976|0.31283262372016907
paviaU,11,v7,0.0,0.918,0.892,0.892,21|30|38|62|68|71|75|83|84|96|98,0.005982194561511278|0.060839831829071045|0.018020452931523323|0.11635072529315948|0.09879382699728012|0.20449846982955933|0.35835206508636475|0.01135966181755066|0.04343795031309128|0.011049902997910976|0.31283262372016907
paviaU,10,v7,0.0,0.913,0.883,0.883,21|30|62|68|71|75|83|84|96|98,0.005982194561511278|0.060839831829071045|0.11635072529315948|0.09879382699728012|0.20449846982955933|0.35835206508636475|0.01135966181755066|0.04343795031309128|0.011049902997910976|0.31283262372016907
paviaU,9,v7,0.0,0.912,0.883,0.883,21|30|62|68|71|83|84|96|98,0.005982194561511278|0.060839831829071045|0.11635072529315948|0.09879382699728012|0.20449846982955933|0.01135966181755066|0.04343795031309128|0.011049902997910976|0.31283262372016907
paviaU,8,v7,0.0,0.904,0.87,0.87,30|62|68|71|83|84|96|98,0.060839831829071045|0.11635072529315948|0.09879382699728012|0.20449846982955933|0.01135966181755066|0.04343795031309128|0.011049902997910976|0.31283262372016907
paviaU,7,v7,0.0,0.889,0.854,0.854,30|68|71|83|84|96|98,0.060839831829071045|0.09879382699728012|0.20449846982955933|0.01135966181755066|0.04343795031309128|0.011049902997910976|0.31283262372016907
paviaU,6,v7,0.0,0.884,0.845,0.845,30|68|71|83|84|96,0.060839831829071045|0.09879382699728012|0.20449846982955933|0.01135966181755066|0.04343795031309128|0.011049902997910976
paviaU,5,v7,0.0,0.858,0.78,0.78,68|71|83|84|96,0.09879382699728012|0.20449846982955933|0.01135966181755066|0.04343795031309128|0.011049902997910976
